Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID
118,5.363636363636363,12,train,965.527,481.7804,18.68073,94.96527,15.74737,9.988208,0.0,0.0,14,-1,-1,-1,-1,-1,2
118,5.363636363636363,14,train,956.96027,264.36954,23.841772,63.80607,6.492801,5.3678956,0.0,0.0,8,12,-1,-1,-1,-1,2
119,5.409090909090909,8,train,853.6108,237.22305,17.93396,54.357906,3.9619262,2.6046083,54.82286071777344,-1.8399492899576824,-1,14,-1,-1,-1,-1,2
119,5.409090909090909,12,train,961.5631,470.95612,18.69678,94.23325,15.381965,9.675147,0.0,0.0,14,-1,-1,-1,-1,-1,2
119,5.409090909090909,14,train,955.31714,262.84592,23.8198,63.332703,6.3733187,5.2767577,0.0,0.0,8,12,-1,-1,-1,-1,2
120,5.454545454545454,8,train,852.48914,232.27618,17.980862,52.21306,3.954786,2.5429688,54.8734130859375,0.308931138780382,-1,14,-1,-1,-1,-1,2
120,5.454545454545454,12,bus,952.2232,449.71884,18.68173,92.67426,14.4863615,8.987262,0.0,0.0,14,-1,-1,-1,-1,-1,2
120,5.454545454545454,14,train,952.24457,259.69806,23.794195,62.328716,6.098359,5.219269,0.0,0.0,8,12,-1,-1,-1,-1,2
121,5.5,8,train,850.87067,231.0224,17.891663,51.653976,3.9515107,2.569165,54.61994934082031,-1.5489451090494792,-1,14,-1,-1,-1,-1,2
121,5.5,12,train,948.8867,439.2387,18.714914,91.83684,13.963733,8.704602,0.0,0.0,14,-1,-1,-1,-1,-1,2
121,5.5,14,train,952.54297,257.58707,23.931732,61.627796,6.086246,4.9966063,0.0,0.0,8,12,-1,-1,-1,-1,2
122,5.545454545454546,8,train,850.53,229.31326,17.911316,50.867954,3.6677673,2.5459352,54.766258239746094,0.8941099378797743,-1,14,-1,-1,-1,-1,2
122,5.545454545454546,12,train,942.9775,432.44916,18.613632,91.27025,13.431195,8.373858,0.0,0.0,14,-1,-1,-1,-1,-1,2
122,5.545454545454546,14,train,951.46094,256.35,23.930563,61.213646,5.8700776,5.1793704,0.0,0.0,8,12,-1,-1,-1,-1,2
123,5.590909090909091,8,train,850.4169,228.00237,17.93819,50.252247,3.7288377,2.54151,54.63987731933594,-0.7723278469509548,-1,14,-1,-1,-1,-1,2
123,5.590909090909091,12,bus,940.60803,424.29095,18.646675,90.55719,13.196094,8.0863285,0.0,0.0,17,-1,-1,-1,-1,-1,2
123,5.590909090909091,14,train,948.8585,255.79697,23.789238,61.034046,5.742557,5.0333986,0.0,0.0,8,17,-1,-1,-1,-1,2
123,5.590909090909091,17,train,941.0576,423.43585,18.67389,90.480034,12.9853945,8.042859,0.0,0.0,14,12,-1,-1,-1,-1,2
124,5.636363636363637,8,train,850.2837,227.36978,17.945202,49.951683,3.6281738,2.4897707,54.539703369140625,-0.6121741400824653,-1,14,-1,-1,-1,-1,2
124,5.636363636363637,14,train,948.2283,251.89758,23.97119,59.67211,5.9033012,5.045874,0.0,0.0,8,17,-1,-1,-1,-1,2
124,5.636363636363637,17,truck,935.5222,414.26562,18.613771,89.63517,12.781799,7.7360473,0.0,0.0,14,-1,-1,-1,-1,-1,2
125,5.681818181818182,8,train,849.5881,225.71805,17.93636,49.15662,3.6161346,2.5131776,54.50679016113281,-0.20113627115885419,-1,14,-1,-1,-1,-1,2
125,5.681818181818182,14,train,946.45703,250.17401,23.951801,59.056004,5.805759,4.882605,0.0,0.0,8,17,-1,-1,-1,-1,2
125,5.681818181818182,17,train,933.3042,408.1584,18.623962,89.0455,12.13343,7.5333376,0.0,0.0,14,-1,-1,-1,-1,-1,2
126,5.7272727272727275,8,train,848.76984,224.6171,17.902195,48.618687,3.5022125,2.4339662,54.3245964050293,-1.1134062872992623,-1,14,-1,-1,-1,-1,2
126,5.7272727272727275,14,train,943.0962,248.0557,23.845192,58.2864,5.578885,4.812659,0.0,0.0,8,17,-1,-1,-1,-1,2
126,5.7272727272727275,17,train,930.9518,399.781,18.663673,88.19977,11.573779,7.311456,0.0,0.0,14,-1,-1,-1,-1,-1,2
127,5.7727272727272725,8,train,848.6001,222.80289,17.939547,47.70818,3.542975,2.3709533,53.917484283447266,-2.4879074096679688,-1,14,-1,-1,-1,-1,2
127,5.7727272727272725,14,train,940.66095,246.46747,23.76946,57.696556,5.5915956,4.5670657,0.0,0.0,8,17,-1,-1,-1,-1,2
127,5.7727272727272725,17,train,926.69116,392.26016,18.621084,87.404,11.26727,7.0001464,0.0,0.0,14,-1,-1,-1,-1,-1,2
128,5.818181818181818,8,train,847.369,219.53934,17.932981,46.01705,3.3091493,2.338086,54.054073333740234,0.8347108629014757,-1,17,-1,-1,-1,-1,2
128,5.818181818181818,17,train,919.4192,379.02252,18.549814,85.90707,10.795844,6.9167542,0.0,0.0,8,-1,-1,-1,-1,-1,2
129,5.863636363636363,17,train,915.7387,370.45224,18.541359,84.864975,10.398554,6.660272,0.0,0.0,-1,-1,-1,-1,-1,-1,2
130,5.909090909090909,17,train,913.5488,367.66553,18.498388,84.513954,10.127429,6.506702,0.0,0.0,-1,-1,-1,-1,-1,-1,2
