Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
412,16.48,4,bus,784.75116,778.74036,13.982561,102.00447,3.0753448,9.449854,5,0.0,27,20,-1,-1,-1,-1,2,0
412,16.48,20,bus,661.8353,810.08185,12.908308,102.91073,3.0699158,5.632999,0,0.0,4,-1,-1,-1,-1,-1,2,0
412,16.48,27,bus,810.3425,772.85876,14.220027,101.82295,2.7670135,7.078543,0,0.0,-1,4,-1,-1,-1,-1,2,0
413,16.52,4,bus,732.0375,788.80225,13.511013,102.3063,2.9485414,4.803778,6,6.944444444444445,27,20,-1,-1,-1,-1,2,0
413,16.52,20,bus,650.1554,810.28564,12.811689,102.916306,2.9926362,5.6238008,0,0.0,4,-1,-1,-1,-1,-1,2,0
413,16.52,27,bus,815.50104,778.5174,14.251825,101.99766,3.093277,5.880768,0,0.0,-1,4,-1,-1,-1,-1,2,0
414,16.56,4,bus,766.36487,796.469,13.793749,102.52921,3.5411713,9.904022,7,6.944444444444445,27,20,-1,-1,-1,-1,2,0
414,16.56,20,bus,639.2793,812.1886,12.722316,102.96821,2.9536438,5.850244,16,111.11111111111111,4,-1,-1,-1,-1,-1,2,0
414,16.56,27,bus,797.64966,780.5342,14.09148,102.059074,3.1049135,7.0150485,0,0.0,-1,4,-1,-1,-1,-1,2,0
415,16.6,4,bus,762.83624,786.88416,13.778345,102.24959,3.3653321,10.181586,5,-13.88888888888889,27,20,-1,-1,-1,-1,2,0
415,16.6,20,bus,625.931,816.21136,12.614239,103.076836,3.0783265,5.8044677,16,0.0,4,-1,-1,-1,-1,-1,2,0
415,16.6,27,bus,800.3208,776.2474,14.124056,101.928,2.9001253,6.279172,0,0.0,-1,4,-1,-1,-1,-1,2,0
416,16.64,20,bus,620.4426,818.1207,12.570367,103.12788,3.1478212,6.6202483,15,-6.944444444444445,32,-1,-1,-1,-1,-1,2,0
416,16.64,27,bus,793.63885,782.33905,14.052853,102.11366,3.1379488,6.4502625,0,0.0,-1,32,-1,-1,-1,-1,2,0
416,16.64,32,van,694.5943,792.5723,13.187719,102.41666,2.8105195,4.373114,0,0.0,27,20,-1,-1,-1,-1,2,0
417,16.68,20,van,601.2552,820.68555,12.41583,103.19594,3.1913636,5.984082,15,0.0,32,-1,-1,-1,-1,-1,2,0
417,16.68,27,bus,783.1085,784.4649,13.957445,102.17751,3.104309,6.522217,9,62.5,-1,32,-1,-1,-1,-1,2,0
